Id,SalePrice
1748,230025.66
1749,153391.5
1750,132000.75
1751,238275.58
1752,126735.32
1753,145663.14
1754,218809.73
1755,168603.81
1756,125174.7
1757,123824.13
1758,146270.72
1759,169750.81
1760,165277.38
1761,142284.92
1762,162857.89
1763,170192.45
1764,118964.95
1765,174370.89
1766,164231.28
1767,209380.05
1768,141823.28
1769,171369.84
1770,152698.9
1771,139327.5
1772,136886.08
1773,137048.23
1774,125519.086
1775,134302.23
1776,121443.39
1777,118705.35
1778,139909.28
1779,118250.805
1780,175416.98
1781,136902.05
1782,91593.16
1783,122134.055
1784,97973.55
1785,116908.17
1786,164121.36
1787,177978.48
1788,43663.98
1789,94266.39
1790,88653.78
1791,166583.64
1792,161103.38
1793,122521.58
1794,143138.94
1795,139593.66
1796,113412.06
1797,121581.6
1798,132257.14
1799,121733.53
1800,122936.29
1801,138235.34
1802,175910.56
1803,150142.55
1804,148921.72
1805,133037.8
1806,116986.805
1807,126224.72
1808,135041.39
1809,121751.96
1810,147586.7
1811,110905.47
1812,111502.586
1813,120095.914
1814,99945.99
1815,58563.22
1816,102983.1
1817,131177.64
1818,113355.3
1819,122684.73
1820,74090.64
1821,121254.48
1822,182965.92
1823,55034.035
1824,140237.94
1825,135199.55
1826,96033.31
1827,112828.234
1828,147095.5
1829,107606.41
1830,147264.92
1831,157162.53
1832,107085.62
1833,141184.94
1834,105305.516
1835,118389.72
1836,131558.78
1837,101673.57
1838,139557.38
1839,78845.72
1840,176724.23
1841,144285.8
1842,78094.2
1843,123751.47
1844,133131.92
1845,131418.64
1846,156920.25
1847,153551.69
1848,73249.73
1849,128821.914
1850,125812.875
1851,155582.36
1852,137984.56
1853,126371.81
1854,158888.64
1855,148742.1
1856,233663.06
1857,150358.2
1858,147884.27
1859,118646.48
1860,150028.64
1861,118646.48
1862,244594.53
1863,243151.22
1864,243151.22
1865,320754.2
1866,324857.38
1867,248782.05
1868,307010.03
1869,207688.78
1870,253385.23
1871,235326.08
1872,168030.5
1873,234114.8
1874,145973.45
1875,189841.92
1876,191916.3
1877,216080.1
1878,207324.34
1879,136067.16
1880,135580.17
1881,233697.22
1882,251133.23
1883,197344.3
1884,216868.69
1885,265029.56
1886,301175.03
1887,209202.6
1888,277286.5
1889,169750.27
1890,131988.53
1891,142248.58
1892,101310.3
1893,130961.516
1894,126997.65
1895,139430.27
1896,114661.21
1897,116773.31
1898,106547.555
1899,140501.6
1900,147524.19
1901,176425.06
1902,122073.8
1903,234855.73
1904,143786.9
1905,178369.64
1906,179335.84
1907,240484.22
1908,119742.04
1909,140637.28
1910,122566.93
1911,236121.14
1912,263203.06
1913,159967.86
1914,79038.38
1915,340275.6
1916,62988.11
1917,264559.0
1918,144469.0
1919,165750.55
1920,146204.33
1921,414796.3
1922,307974.06
1923,213637.62
1924,222899.56
1925,213911.19
1926,382896.0
1927,144931.73
1928,172776.75
1929,131954.4
1930,128380.92
1931,139851.77
1932,129143.1
1933,178181.9
1934,176170.16
1935,174467.8
1936,185395.39
1937,176755.1
1938,178371.75
1939,253461.92
1940,198348.47
1941,175229.7
1942,197934.39
1943,185020.08
1944,318629.38
1945,397410.9
1946,161136.14
1947,324644.16
1948,181424.4
1949,238947.03
1950,181601.47
1951,242738.55
1952,222483.4
1953,158516.5
1954,191592.89
1955,127425.234
1956,256495.25
1957,162354.92
1958,325665.84
1959,137578.77
1960,125341.125
1961,127578.68
1962,91713.7
1963,96731.33
1964,124275.375
1965,155725.45
1966,152987.34
1967,286823.84
1968,497221.06
1969,411474.75
1970,508998.12
1971,453308.94
1972,376933.8
1973,262674.56
1974,328407.53
1975,557035.06
1976,271094.1
1977,366771.2
1978,390729.34
1979,358486.25
1980,185193.08
1981,348122.1
1982,253219.33
1983,202290.36
1984,163994.08
1985,201151.3
1986,216267.05
1987,175546.27
1988,175624.66
1989,196697.33
1990,218601.4
1991,249897.48
1992,223683.1
1993,165379.83
1994,244300.95
1995,181293.69
1996,238889.34
1997,280593.2
1998,286029.94
1999,247386.72
2000,302581.2
2001,265373.97
2002,238061.53
2003,242791.34
2004,258433.11
2005,241116.06
2006,241220.7
2007,248391.25
2008,204482.72
2009,205887.36
2010,184700.45
2011,139563.06
2012,173953.1
2013,183219.2
2014,183756.95
2015,199499.11
2016,198961.55
2017,198476.4
2018,124541.625
2019,130819.98
2020,114401.35
2021,110219.11
2022,190692.0
2023,140669.8
2024,232337.45
2025,390156.03
2026,170144.55
2027,141347.02
2028,151614.86
2029,180869.53
2030,287513.12
2031,247376.39
2032,283874.1
2033,272906.28
2034,157263.02
2035,214962.28
2036,177884.52
2037,199295.42
2038,317947.84
2039,231171.66
2040,422271.0
2041,304011.84
2042,201110.7
2043,165190.23
2044,188949.89
2045,216366.4
2046,141345.05
2047,148127.5
2048,140041.23
2049,134122.27
2050,182482.38
2051,114520.9
2052,143606.53
2053,141375.31
2054,98270.63
2055,160117.45
2056,136384.84
2057,124834.81
2058,238213.5
2059,103231.19
2060,162311.81
2061,173146.39
2062,137944.61
2063,108552.65
2064,138947.56
2065,142534.33
2066,166750.38
2067,123717.875
2068,136685.62
2069,103536.34
2070,118574.86
2071,88796.29
2072,125389.5
2073,133436.45
2074,191191.03
2075,150100.36
2076,127129.266
2077,157991.34
2078,135475.89
2079,139781.33
2080,117448.664
2081,122701.15
2082,140511.28
2083,146037.38
2084,114146.85
2085,126074.664
2086,109469.336
2087,118248.91
2088,106147.78
2089,84840.836
2090,125990.2
2091,130610.21
2092,137346.11
2093,140197.4
2094,121680.23
2095,144884.7
2096,76404.7
2097,98783.04
2098,150423.17
2099,51937.05
2100,99037.49
2101,136723.98
2102,135733.53
2103,105770.36
2104,143092.17
2105,130093.36
2106,66985.49
2107,257045.89
2108,122703.81
2109,116490.56
2110,133384.95
2111,156093.88
2112,146594.69
2113,114379.2
2114,93928.07
2115,148972.08
2116,118552.03
2117,165596.9
2118,126187.09
2119,100300.445
2120,112933.98
2121,110259.32
2122,86804.75
2123,82192.25
2124,162346.62
2125,140956.19
2126,156616.98
2127,159763.61
2128,126495.586
2129,101123.9
2130,146005.52
2131,162826.36
2132,107768.375
2133,105416.9
2134,127663.15
2135,87986.695
2136,80208.26
2137,119248.61
2138,135457.69
2139,160142.25
2140,139873.73
2141,142221.77
2142,121397.46
2143,143008.95
2144,110831.04
2145,124409.65
2146,130364.234
2147,151507.16
2148,126526.53
2149,142114.67
2150,223245.9
2151,112066.41
2152,184966.66
2153,154481.94
2154,110581.9
2155,158301.53
2156,237063.6
2157,239807.92
2158,228250.17
2159,199513.61
2160,165189.66
2161,242610.98
2162,360493.06
2163,348406.4
2164,249281.06
2165,184659.34
2166,151468.55
2167,195455.17
2168,205586.0
2169,185639.53
2170,226731.98
2171,126405.19
2172,130021.734
2173,168607.12
2174,225062.08
2175,316488.53
2176,354452.12
2177,258962.02
2178,201724.8
2179,144365.83
2180,192018.53
2181,185676.98
2182,235324.61
2183,183155.17
2184,125977.51
2185,107064.83
2186,141926.55
2187,153950.4
2188,171705.56
2189,191111.06
2190,84663.77
2191,91135.65
2192,100818.69
2193,106995.44
2194,114846.68
2195,101543.086
2196,108667.055
2197,106878.695
2198,147462.33
2199,148838.31
2200,148445.5
2201,154597.62
2202,236659.7
2203,175680.56
2204,179577.9
2205,114684.54
2206,151502.42
2207,198755.33
2208,246063.34
2209,221618.61
2210,120765.04
2211,122196.98
2212,111191.08
2213,102226.01
2214,138729.03
2215,105528.17
2216,136586.56
2217,74009.766
2218,82027.14
2219,72774.19
2220,83035.87
2221,332159.8
2222,253878.0
2223,275402.2
2224,204671.48
2225,137211.58
2226,180035.86
2227,202253.14
2228,277049.66
2229,260413.42
2230,164863.92
2231,212656.66
2232,182449.36
2233,179161.58
2234,268731.62
2235,203882.44
2236,310849.78
2237,368331.06
2238,206606.55
2239,130455.836
2240,147130.83
2241,151630.55
2242,133958.03
2243,126282.94
2244,103293.61
2245,107634.695
2246,146906.7
2247,102685.555
2248,123895.41
2249,126300.02
2250,136615.4
2251,160622.9
2252,161585.0
2253,154869.67
2254,176072.72
2255,184567.39
2256,187868.44
2257,215977.36
2258,166151.75
2259,174777.83
2260,154958.67
2261,163359.86
2262,205130.27
2263,346814.3
2264,463309.4
2265,199526.89
2266,317806.56
2267,396604.3
2268,370366.56
2269,157221.61
2270,178452.72
2271,242979.92
2272,190010.61
2273,153304.34
2274,176091.86
2275,165881.28
2276,185077.61
2277,187055.17
2278,158070.55
2279,125463.53
2280,133772.36
2281,181707.89
2282,185865.89
2283,91465.74
2284,110344.31
2285,144410.47
2286,131303.83
2287,352818.25
2288,284310.72
2289,400817.34
2290,442304.78
2291,316186.72
2292,435041.72
2293,481837.0
2294,441625.38
2295,476217.56
2296,267860.66
2297,318259.12
2298,296394.5
2299,398560.4
2300,337259.78
2301,253366.39
2302,243206.84
2303,268211.44
2304,232708.64
2305,192624.08
2306,192589.77
2307,192458.17
2308,212098.52
2309,292815.03
2310,218657.75
2311,199612.12
2312,185658.98
2313,172118.47
2314,169909.5
2315,171480.02
2316,224867.62
2317,181910.6
2318,179921.38
2319,171090.61
2320,188301.34
2321,254130.67
2322,179627.31
2323,179853.77
2324,174894.0
2325,201234.31
2326,164386.97
2327,211561.36
2328,231943.83
2329,182261.42
2330,175188.33
2331,339981.8
2332,448710.94
2333,317262.22
2334,256300.17
2335,255579.58
2336,352650.56
2337,216866.75
2338,282764.22
2339,224884.97
2340,400104.2
2341,221121.3
2342,248722.03
2343,223298.7
2344,238590.61
2345,237804.66
2346,223003.22
2347,209870.77
2348,228853.67
2349,187829.89
2350,256486.97
2351,242015.22
2352,240781.55
2353,264663.16
2354,141227.34
2355,123843.49
2356,154403.78
2357,193462.47
2358,194622.66
2359,122065.35
2360,117991.21
2361,140189.0
2362,278328.12
2363,139186.38
2364,151158.31
2365,218179.6
2366,196778.33
2367,236937.78
2368,217990.42
2369,236977.31
2370,169416.52
2371,174461.38
2372,170356.47
2373,282381.3
2374,303993.34
2375,264444.75
2376,316649.8
2377,432751.28
2378,132645.9
2379,198655.72
2380,133750.58
2381,144519.14
2382,199629.11
2383,211114.89
2384,255307.72
2385,156907.39
2386,134115.56
2387,129842.23
2388,101094.46
2389,118986.43
2390,143633.58
2391,137606.23
2392,127093.875
2393,166774.86
2394,145535.64
2395,218125.16
2396,142458.45
2397,214670.0
2398,129077.414
2399,72358.27
2400,53309.324
2401,119327.836
2402,139466.66
2403,120620.52
2404,143257.77
2405,168817.94
2406,132824.55
2407,132672.02
2408,138675.27
2409,137509.53
2410,185014.69
2411,121070.3
2412,157900.56
2413,144897.6
2414,137302.3
2415,127775.09
2416,130102.43
2417,131896.25
2418,126470.16
2419,132949.22
2420,126545.29
2421,156658.17
2422,123293.66
2423,127868.66
2424,161803.05
2425,218977.53
2426,108030.05
2427,148027.55
2428,181121.73
2429,123516.44
2430,127281.33
2431,99300.03
2432,143884.67
2433,155129.28
2434,127690.36
2435,155784.61
2436,105404.89
2437,116050.27
2438,126187.76
2439,114883.164
2440,128675.5
2441,105644.72
2442,91051.41
2443,116816.6
2444,123135.94
2445,75799.92
2446,136361.16
2447,164822.05
2448,137937.11
2449,109438.35
2450,150634.2
2451,112829.016
2452,188100.34
2453,92161.08
2454,130153.96
2455,111716.27
2456,138228.62
2457,127818.35
2458,130276.87
2459,117297.12
2460,161863.12
2461,121342.63
2462,123553.266
2463,120846.65
2464,190397.4
2465,137967.22
2466,127817.234
2467,168760.94
2468,71196.84
2469,65724.625
2470,163118.81
2471,212203.86
2472,188199.3
2473,118038.14
2474,74779.1
2475,234707.48
2476,104130.86
2477,127785.76
2478,148510.48
2479,103436.234
2480,142678.89
2481,104159.7
2482,145559.95
2483,119034.8
2484,128853.1
2485,123606.38
2486,163161.97
2487,145491.97
2488,156177.83
2489,122759.65
2490,163745.27
2491,89233.65
2492,179816.64
2493,133507.23
2494,191435.67
2495,96884.04
2496,252721.22
2497,147550.14
2498,114444.2
2499,94886.86
2500,129059.25
2501,134117.27
2502,159961.48
2503,101443.164
2504,203107.89
2505,218280.58
2506,261058.06
2507,315710.1
2508,257919.6
2509,215502.5
2510,223961.36
2511,171659.72
2512,207347.4
2513,212897.3
2514,230436.05
2515,146840.89
2516,157934.17
2517,140693.6
2518,135873.3
2519,229638.88
2520,206510.69
2521,186582.17
2522,227643.31
2523,127418.41
2524,144449.34
2525,150862.39
2526,139794.16
2527,111564.67
2528,123033.54
2529,135822.55
2530,119416.8
2531,246837.55
2532,224694.03
2533,203392.36
2534,232507.64
2535,313946.8
2536,226669.45
2537,229842.64
2538,186701.12
2539,181943.81
2540,185176.36
2541,174467.27
2542,162756.84
2543,127352.484
2544,134360.45
2545,127979.33
2546,133178.97
2547,130011.266
2548,145461.8
2549,152666.0
2550,220591.02
2551,139280.55
2552,123614.04
2553,84181.94
2554,117058.445
2555,126588.5
2556,100180.63
2557,102993.81
2558,160940.16
2559,128412.195
2560,143162.12
2561,129344.88
2562,137173.17
2563,144124.8
2564,181877.75
2565,121953.8
2566,171531.6
2567,130502.625
2568,208081.81
2569,208829.56
2570,121413.94
2571,190538.7
2572,157938.77
2573,230794.6
2574,268212.56
2575,129083.91
2576,121504.54
2577,165276.84
2578,87941.95
2579,66946.49
2580,131908.75
2581,142837.02
2582,126395.0
2583,304464.84
2584,163427.56
2585,182760.88
2586,207212.73
2587,207002.73
2588,161936.14
2589,147718.08
2590,237358.31
2591,205081.94
2592,240141.08
2593,280540.72
2594,181970.42
2595,213565.03
2596,361852.28
2597,181593.0
2598,281513.47
2599,316508.34
2600,158135.86
2601,150494.14
2602,79919.26
2603,98100.92
2604,84187.445
2605,78072.61
2606,145980.31
2607,168386.88
2608,203647.69
2609,168068.95
2610,119431.55
2611,145053.92
2612,163515.72
2613,125327.35
2614,132301.61
2615,153698.44
2616,149162.8
2617,178802.16
2618,195541.1
2619,220448.83
2620,175641.33
2621,176801.03
2622,174805.73
2623,244249.83
2624,303125.56
2625,315386.34
2626,168624.62
2627,161566.83
2628,471197.6
2629,498413.53
2630,378298.62
2631,441136.03
2632,481938.66
2633,338196.3
2634,394528.88
2635,162149.38
2636,189029.4
2637,161604.25
2638,274034.1
2639,187385.23
2640,150848.17
2641,102296.484
2642,194159.14
2643,111882.09
2644,122009.19
2645,93860.79
2646,88815.445
2647,99333.49
2648,136957.22
2649,154066.64
2650,140227.64
2651,144153.64
2652,426300.5
2653,224827.8
2654,245876.61
2655,368245.3
2656,300951.34
2657,301833.78
2658,305239.34
2659,324242.06
2660,340636.28
2661,353702.56
2662,345449.28
2663,283967.06
2664,279006.34
2665,339717.62
2666,305254.06
2667,165164.38
2668,173503.48
2669,176175.52
2670,306585.6
2671,173855.33
2672,177603.98
2673,231339.34
2674,219946.66
2675,156062.42
2676,184317.22
2677,191029.05
2678,261937.61
2679,319783.16
2680,283176.03
2681,458429.62
2682,388503.97
2683,572714.94
2684,315144.0
2685,401302.62
2686,268381.38
2687,314685.97
2688,221668.75
2689,206971.94
2690,448554.03
2691,197101.64
2692,114451.56
2693,188595.53
2694,121406.695
2695,198674.92
2696,177922.98
2697,193876.38
2698,199565.89
2699,183350.11
2700,156449.64
2701,149005.02
2702,106736.36
2703,136818.16
2704,149350.56
2705,126614.3
2706,123691.82
2707,125188.195
2708,139498.02
2709,105345.77
2710,133332.48
2711,298580.9
2712,422492.06
2713,169043.66
2714,147881.86
2715,171008.72
2716,158278.56
2717,193646.58
2718,228138.0
2719,148910.03
2720,170263.34
2721,140413.56
2722,163581.19
2723,152966.47
2724,127127.56
2725,131343.86
2726,148723.7
2727,166061.52
2728,165153.06
2729,149175.0
2730,148033.72
2731,122206.414
2732,134503.34
2733,167040.97
2734,143210.62
2735,133296.92
2736,130023.83
2737,125251.64
2738,129794.664
2739,153925.47
2740,139973.72
2741,151677.92
2742,151138.38
2743,158284.66
2744,155902.69
2745,137690.88
2746,143482.98
2747,159350.53
2748,122096.8
2749,132996.06
2750,132810.23
2751,141970.08
2752,158220.75
2753,171369.83
2754,199783.36
2755,133673.4
2756,99221.42
2757,82893.555
2758,89647.734
2759,167828.84
2760,138923.72
2761,150887.12
2762,140970.58
2763,191548.48
2764,160742.17
2765,282010.84
2766,140968.03
2767,97358.21
2768,130795.22
2769,117662.56
2770,144037.75
2771,118206.88
2772,121814.766
2773,155937.34
2774,144971.56
2775,134475.1
2776,151485.48
2777,151073.92
2778,100719.05
2779,121554.51
2780,106018.01
2781,99588.36
2782,83648.05
2783,117663.234
2784,126850.29
2785,143715.19
2786,72257.64
2787,121220.76
2788,84856.48
2789,207710.83
2790,94910.79
2791,114919.516
2792,72177.84
2793,183430.94
2794,104864.4
2795,124715.586
2796,112376.586
2797,216804.44
2798,120791.69
2799,125650.21
2800,61027.957
2801,119650.77
2802,141708.88
2803,124838.664
2804,140387.69
2805,95725.76
2806,76554.11
2807,146408.33
2808,151325.97
2809,136528.19
2810,136817.75
2811,153057.22
2812,139333.5
2813,132461.73
2814,138870.61
2815,110899.19
2816,272010.25
2817,159040.88
2818,128407.586
2819,175074.14
2820,121571.234
2821,92537.68
2822,195598.52
2823,266973.7
2824,176017.55
2825,167769.16
2826,135526.2
2827,144029.08
2828,210977.0
2829,194047.75
2830,246663.92
2831,190186.23
2832,232096.88
2833,263997.03
2834,207558.7
2835,223516.88
2836,189273.66
2837,162458.9
2838,139561.61
2839,177749.33
2840,202381.0
2841,202405.36
2842,214920.67
2843,153210.81
2844,159365.88
2845,126330.29
2846,214774.14
2847,204290.8
2848,233438.17
2849,216729.05
2850,295690.9
2851,236219.55
2852,232586.45
2853,231058.98
2854,138971.34
2855,206457.64
2856,205578.56
2857,181307.62
2858,191076.0
2859,138046.12
2860,136137.73
2861,104886.13
2862,188113.08
2863,131817.64
2864,276777.2
2865,139761.14
2866,131343.31
2867,104410.664
2868,116044.336
2869,111701.38
2870,145538.94
2871,96106.766
2872,40779.61
2873,91046.04
2874,147326.55
2875,114195.016
2876,149025.77
2877,149318.55
2878,170475.4
2879,133175.73
2880,101103.68
2881,168578.94
2882,180781.62
2883,192086.06
2884,206255.45
2885,189776.0
2886,202193.33
2887,106852.02
2888,136189.12
2889,67059.03
2890,90183.516
2891,123631.86
2892,71179.01
2893,109205.77
2894,77991.445
2895,326721.22
2896,270453.88
2897,193683.16
2898,147946.72
2899,215749.39
2900,170288.53
2901,226253.03
2902,203030.86
2903,366262.6
2904,377722.75
2905,118153.086
2906,204259.73
2907,117072.42
2908,130397.45
2909,121448.234
2910,80018.305
2911,80782.555
2912,161898.1
2913,92786.98
2914,71849.5
2915,75391.14
2916,76387.51
2917,166807.16
2918,108532.29
2919,234332.78
