Id,SalePrice
1746,231203.81
1747,219150.58
1748,214974.36
1749,146236.02
1750,131690.05
1751,232879.3
1752,117078.87
1753,149107.12
1754,207958.9
1755,172671.9
1756,143476.5
1757,121510.414
1758,140763.0
1759,160443.34
1760,161940.5
1761,150732.75
1762,194427.56
1763,166177.38
1764,111972.766
1765,179078.27
1766,186637.1
1767,216745.11
1768,144136.52
1769,182128.69
1770,143439.78
1771,131264.98
1772,131730.4
1773,127040.05
1774,127927.25
1775,141428.25
1776,125646.95
1777,114398.586
1778,136408.1
1779,115225.95
1780,173589.8
1781,128633.44
1782,95446.29
1783,135181.95
1784,108740.74
1785,113288.08
1786,169895.02
1787,168475.64
1788,57741.01
1789,95816.93
1790,71432.43
1791,189118.81
1792,158923.1
1793,127760.67
1794,155260.6
1795,135124.5
1796,120037.02
1797,116135.21
1798,125080.68
1799,111121.664
1800,143326.17
1801,133626.66
1802,137046.14
1803,147618.05
1804,142080.9
1805,139688.17
1806,117546.82
1807,138627.69
1808,132882.05
1809,121896.664
1810,147113.12
1811,93786.19
1812,93493.78
1813,122902.73
1814,98655.02
1815,50133.223
1816,92823.29
1817,104745.914
1818,149239.03
1819,117545.836
1820,59003.234
1821,99661.37
1822,145938.4
1823,51677.45
1824,138471.62
1825,140905.0
1826,102237.63
1827,102786.34
1828,150001.45
1829,125371.54
1830,142043.19
1831,168224.0
1832,85287.13
1833,153621.84
1834,115965.83
1835,133280.34
1836,127332.38
1837,88426.414
1838,121850.5
1839,85201.266
1840,167047.98
1841,143840.81
1842,79983.99
1843,136149.27
1844,138915.19
1845,136460.08
1846,156068.52
1847,164076.12
1848,54848.582
1849,122471.89
1850,115446.57
1851,152262.55
1852,123132.35
1853,126301.22
1854,169199.47
1855,140192.31
1856,217237.3
1857,142121.4
1858,131069.77
1859,118057.08
1860,140592.73
1861,117764.23
1862,321047.9
1863,311196.66
1864,314995.6
1865,328976.88
1866,332914.06
1867,256482.47
1868,302900.88
1869,203171.2
1870,244351.27
1871,235934.89
1872,170483.94
1873,235314.2
1874,141026.66
1875,207963.31
1876,197159.84
1877,208908.64
1878,204057.44
1879,131400.48
1880,135280.75
1881,216366.47
1882,254761.11
1883,189273.3
1884,199799.98
1885,248851.19
1886,293113.62
1887,215685.34
1888,281299.34
1889,161915.94
1890,123028.47
1891,131123.4
1892,107563.195
1893,123111.85
1894,126802.37
1895,133753.22
1896,123530.43
1897,109979.05
1898,111897.84
1899,160511.22
1900,161681.95
1901,168068.8
1902,136306.5
1903,212994.5
1904,157940.95
1905,195916.78
1906,191584.2
1907,200440.97
1908,111825.55
1909,134411.7
1910,116446.52
1911,212454.38
1912,297507.56
1913,141076.36
1914,74054.76
1915,329220.28
1916,63502.05
1917,270703.16
1918,143382.12
1919,169662.42
1920,149460.86
1921,450772.62
1922,330092.34
1923,203967.42
1924,216039.78
1925,208903.52
1926,410892.1
1927,129416.68
1928,153835.81
1929,121665.35
1930,129834.96
1931,152516.62
1932,140515.22
1933,182122.38
1934,181713.53
1935,176629.45
1936,184358.97
1937,187729.42
1938,177121.14
1939,238089.86
1940,193626.98
1941,171677.38
1942,185713.36
1943,205446.92
1944,326992.6
1945,382956.06
1946,140854.23
1947,311830.6
1948,175117.2
1949,227635.67
1950,184689.2
1951,265650.62
1952,211699.48
1953,172635.1
1954,188459.36
1955,134284.48
1956,284677.84
1957,156786.02
1958,326242.25
1959,136781.23
1960,114785.0
1961,117793.77
1962,96456.76
1963,108034.04
1964,105164.75
1965,141510.94
1966,146087.27
1967,292885.28
1968,437039.97
1969,404814.62
1970,451017.22
1971,436577.0
1972,414256.66
1973,269329.0
1974,308788.75
1975,409002.16
1976,271826.9
1977,331081.47
1978,384111.88
1979,351495.94
1980,197716.83
1981,355505.03
1982,224132.78
1983,208294.36
1984,166666.31
1985,209452.1
1986,209226.4
1987,173117.52
1988,174447.88
1989,194078.86
1990,217157.56
1991,245085.92
1992,217000.3
1993,163358.11
1994,242835.23
1995,190099.77
1996,246810.77
1997,326395.0
1998,352890.62
1999,245867.33
2000,311233.78
2001,256397.31
2002,234131.47
2003,246181.11
2004,268645.06
2005,223927.77
2006,239909.55
2007,246464.36
2008,228527.12
2009,192829.72
2010,199651.27
2011,143272.22
2012,178013.77
2013,180742.48
2014,185588.9
2015,212265.03
2016,192757.95
2017,199732.5
2018,112079.61
2019,130941.805
2020,108540.59
2021,106812.664
2022,187669.52
2023,142285.47
2024,259755.28
2025,374387.1
2026,168807.47
2027,160027.75
2028,152375.05
2029,177352.36
2030,282801.9
2031,250339.16
2032,257243.08
2033,278610.66
2034,162580.39
2035,219938.86
2036,194494.12
2037,191522.42
2038,329813.78
2039,246871.2
2040,353944.78
2041,276197.28
2042,204230.47
2043,167455.39
2044,174579.83
2045,206452.4
2046,138850.9
2047,140611.69
2048,143794.95
2049,165120.2
2050,189344.69
2051,112791.445
2052,130376.57
2053,147162.16
2054,89703.26
2055,155134.23
2056,135831.56
2057,114068.01
2058,222685.06
2059,133412.88
2060,166775.34
2061,171248.34
2062,130091.98
2063,105229.39
2064,145310.19
2065,122956.01
2066,158164.25
2067,120973.984
2068,86006.61
2069,91911.71
2070,114389.46
2071,89439.57
2072,96318.63
2073,135516.83
2074,187827.25
2075,152641.3
2076,126497.9
2077,150520.58
2078,132548.86
2079,130263.88
2080,112418.27
2081,126475.305
2082,139001.67
2083,150634.4
2084,110323.914
2085,119741.53
2086,142842.53
2087,125353.09
2088,91194.16
2089,63462.25
2090,128628.23
2091,115401.19
2092,128291.17
2093,112988.19
2094,124857.734
2095,144401.3
2096,80582.93
2097,87483.55
2098,147402.5
2099,54476.246
2100,88048.19
2101,117348.23
2102,123157.55
2103,106112.555
2104,140957.95
2105,122225.42
2106,68501.11
2107,219677.27
2108,108288.2
2109,111571.51
2110,137230.64
2111,147919.98
2112,144886.16
2113,120080.24
2114,118361.09
2115,163323.66
2116,127146.47
2117,148953.31
2118,121338.05
2119,104908.234
2120,117387.0
2121,106633.5
2122,108458.984
2123,79693.28
2124,187559.88
2125,130324.016
2126,146596.06
2127,164774.62
2128,128753.63
2129,94116.1
2130,149394.22
2131,155280.56
2132,117935.414
2133,124555.64
2134,118278.25
2135,83025.68
2136,71563.52
2137,115109.695
2138,131812.78
2139,155452.62
2140,138335.53
2141,149469.7
2142,125619.31
2143,141600.9
2144,122428.45
2145,134686.97
2146,158303.81
2147,139496.3
2148,130188.73
2149,152439.53
2150,213925.22
2151,110006.27
2152,176025.08
2153,174591.1
2154,108124.78
2155,150429.64
2156,274126.34
2157,220641.23
2158,230660.67
2159,204598.05
2160,172158.94
2161,239856.7
2162,426237.03
2163,356145.53
2164,240116.98
2165,185418.77
2166,152608.03
2167,219519.25
2168,197697.52
2169,200510.69
2170,221933.61
2171,159177.47
2172,139542.08
2173,165345.27
2174,225819.17
2175,313113.38
2176,309480.34
2177,249637.78
2178,199293.27
2179,140617.66
2180,228580.47
2181,194353.0
2182,224638.5
2183,187696.38
2184,124107.664
2185,111301.914
2186,149683.14
2187,151021.53
2188,153845.92
2189,213450.52
2190,82634.6
2191,87654.695
2192,98584.97
2193,105442.92
2194,110446.76
2195,109465.92
2196,106969.77
2197,116158.945
2198,164009.6
2199,174472.95
2200,149611.6
2201,148157.47
2202,217386.8
2203,142159.11
2204,188276.28
2205,109173.945
2206,141935.4
2207,213852.42
2208,256295.27
2209,237444.94
2210,124533.625
2211,126990.84
2212,114300.61
2213,104449.52
2214,134526.98
2215,106710.24
2216,155603.27
2217,93398.4
2218,68873.68
2219,83798.93
2220,60034.66
2221,328359.78
2222,248305.94
2223,279025.06
2224,206013.16
2225,140707.98
2226,196676.33
2227,197718.89
2228,252743.61
2229,256927.22
2230,153132.34
2231,228290.38
2232,183456.39
2233,171961.77
2234,237350.5
2235,214705.7
2236,266496.9
2237,344505.44
2238,204848.56
2239,111674.2
2240,157667.66
2241,168612.16
2242,126100.695
2243,127918.9
2244,107316.56
2245,104340.17
2246,136462.19
2247,118872.484
2248,126087.164
2249,122007.914
2250,134610.8
2251,110478.37
2252,173992.39
2253,157637.12
2254,184498.53
2255,193591.64
2256,187022.27
2257,209316.12
2258,168849.98
2259,178589.33
2260,164471.62
2261,190389.97
2262,207836.62
2263,346172.25
2264,482847.66
2265,182996.5
2266,297677.47
2267,367428.88
2268,423893.88
2269,149184.8
2270,188874.19
2271,223664.75
2272,192021.4
2273,159869.88
2274,173175.81
2275,172854.6
2276,178206.66
2277,192818.0
2278,144530.0
2279,120071.484
2280,122078.49
2281,163143.27
2282,179008.69
2283,109169.5
2284,104158.3
2285,148544.05
2286,121223.52
2287,351753.56
2288,275689.1
2289,410581.53
2290,472790.97
2291,324454.53
2292,437304.22
2293,521896.72
2294,436268.3
2295,464673.44
2296,284668.78
2297,303407.4
2298,305594.6
2299,396669.0
2300,337156.6
2301,264131.56
2302,246120.81
2303,250945.17
2304,242645.56
2305,183024.69
2306,179504.95
2307,188811.11
2308,225009.0
2309,277526.22
2310,224334.3
2311,194408.11
2312,180539.84
2313,173063.16
2314,173083.8
2315,179193.02
2316,188816.4
2317,185789.67
2318,178131.62
2319,177300.23
2320,206579.61
2321,229441.7
2322,172924.92
2323,181866.53
2324,170543.03
2325,211875.45
2326,166378.19
2327,209233.77
2328,233517.8
2329,191223.81
2330,177367.22
2331,387818.16
2332,405356.1
2333,325595.8
2334,257683.48
2335,254081.73
2336,331553.75
2337,210486.78
2338,274214.53
2339,217676.0
2340,402318.1
2341,215296.34
2342,236510.97
2343,225687.56
2344,234306.84
2345,231990.23
2346,221888.69
2347,202931.42
2348,236955.98
2349,188004.06
2350,281691.75
2351,249444.81
2352,261631.9
2353,259181.56
2354,143978.81
2355,157747.6
2356,146920.03
2357,191792.0
2358,186439.52
2359,130833.234
2360,113151.88
2361,143416.58
2362,276797.78
2363,125509.13
2364,160283.69
2365,220827.78
2366,203456.94
2367,229849.89
2368,210377.2
2369,227810.17
2370,173361.8
2371,174072.45
2372,198031.52
2373,288474.38
2374,326983.97
2375,262454.1
2376,290976.5
2377,396193.53
2378,131105.44
2379,206358.31
2380,147954.94
2381,164752.38
2382,198192.25
2383,200980.08
2384,244852.64
2385,159688.84
2386,134750.38
2387,134663.34
2388,91490.266
2389,126961.09
2390,146864.72
2391,143240.72
2392,114106.52
2393,166102.36
2394,145197.83
2395,209391.92
2396,136790.19
2397,217113.77
2398,143752.89
2399,60920.035
2400,57260.87
2401,113384.59
2402,135168.73
2403,139772.6
2404,145527.86
2405,160258.78
2406,146458.48
2407,126870.6
2408,139135.7
2409,121936.45
2410,160966.5
2411,121746.56
2412,163909.67
2413,125613.51
2414,135201.47
2415,136873.92
2416,129985.73
2417,130989.53
2418,133903.73
2419,127912.43
2420,125958.664
2421,152224.98
2422,117529.14
2423,120649.38
2424,158231.61
2425,250133.02
2426,137704.05
2427,138624.12
2428,177549.31
2429,112406.836
2430,135168.72
2431,109136.12
2432,149070.23
2433,149337.98
2434,137977.3
2435,155113.55
2436,109257.63
2437,104004.29
2438,126918.77
2439,107442.37
2440,119175.69
2441,102194.016
2442,93605.51
2443,120010.3
2444,121489.47
2445,78720.39
2446,136285.22
2447,168997.98
2448,133615.05
2449,104823.91
2450,141742.06
2451,122506.98
2452,198039.6
2453,93041.01
2454,127473.11
2455,134003.78
2456,135177.12
2457,135216.7
2458,129327.336
2459,103750.36
2460,141065.97
2461,114647.25
2462,140306.3
2463,127704.0
2464,178306.16
2465,135748.94
2466,112063.5
2467,132506.2
2468,70609.7
2469,66210.195
2470,196640.19
2471,222923.31
2472,164986.02
2473,117881.02
2474,79339.01
2475,219056.44
2476,110815.94
2477,128576.766
2478,148099.7
2479,106128.2
2480,160155.97
2481,125604.74
2482,132249.48
2483,108379.31
2484,124407.77
2485,119417.984
2486,167221.06
2487,185508.5
2488,158839.92
2489,156332.4
2490,159718.78
2491,99339.21
2492,183377.75
2493,146985.1
2494,150948.83
2495,86157.68
2496,247620.56
2497,151707.86
2498,108825.91
2499,96915.87
2500,124981.46
2501,131818.03
2502,156755.42
2503,89744.805
2504,181349.89
2505,221471.48
2506,253284.9
2507,291119.8
2508,254710.56
2509,215387.95
2510,221418.83
2511,175352.17
2512,201070.72
2513,208210.58
2514,257896.9
2515,154533.2
2516,171343.03
2517,143201.81
2518,155069.39
2519,219076.1
2520,221925.06
2521,190503.34
2522,221267.69
2523,121650.48
2524,142999.73
2525,147943.56
2526,135201.11
2527,110404.05
2528,130855.88
2529,128207.48
2530,126360.78
2531,240202.08
2532,226338.16
2533,196085.08
2534,226016.19
2535,337710.78
2536,236610.47
2537,235412.1
2538,179154.84
2539,189205.95
2540,178654.36
2541,178199.66
2542,168483.75
2543,127699.02
2544,128647.53
2545,137323.8
2546,123757.62
2547,150005.17
2548,148616.52
2549,160635.73
2550,287287.62
2551,138300.94
2552,128477.836
2553,79338.89
2554,100472.26
2555,121605.305
2556,108006.48
2557,117364.79
2558,178850.47
2559,139400.81
2560,154884.03
2561,155079.16
2562,146927.08
2563,159910.12
2564,199253.42
2565,150872.7
2566,166189.52
2567,134758.23
2568,205209.16
2569,200573.44
2570,120679.38
2571,184898.5
2572,166744.23
2573,219513.72
2574,274308.22
2575,129666.8
2576,129842.59
2577,166743.98
2578,84024.6
2579,57464.52
2580,135530.95
2581,123160.22
2582,121974.64
2583,277102.78
2584,165145.17
2585,176791.8
2586,218311.03
2587,205336.72
2588,158033.86
2589,153656.77
2590,207882.16
2591,225255.9
2592,211997.19
2593,262489.56
2594,167872.23
2595,202623.61
2596,325916.97
2597,184674.86
2598,273953.06
2599,316558.66
2600,211924.86
2601,155032.9
2602,79227.555
2603,97611.234
2604,94365.08
2605,72084.734
2606,151271.1
2607,189954.64
2608,191710.47
2609,162217.42
2610,119326.1
2611,129004.734
2612,148873.95
2613,125362.29
2614,120122.51
2615,155531.02
2616,146511.78
2617,202012.86
2618,207248.8
2619,192213.69
2620,189987.73
2621,183432.8
2622,185228.45
2623,266332.9
2624,296648.22
2625,315220.34
2626,179719.77
2627,174348.58
2628,471156.94
2629,539260.4
2630,382650.1
2631,468819.12
2632,447455.3
2633,335243.22
2634,407625.6
2635,153347.64
2636,178217.11
2637,178670.1
2638,272205.75
2639,191809.1
2640,152334.0
2641,105701.805
2642,190007.69
2643,100443.36
2644,121712.52
2645,109847.984
2646,96683.555
2647,109399.805
2648,142363.17
2649,146027.36
2650,146109.22
2651,137507.8
2652,421423.25
2653,241887.8
2654,260030.75
2655,399146.16
2656,335476.4
2657,367860.28
2658,283862.28
2659,311054.62
2660,349707.7
2661,373508.75
2662,347980.47
2663,279097.25
2664,270701.47
2665,324059.22
2666,302083.22
2667,167255.7
2668,179499.25
2669,182889.92
2670,296399.4
2671,185683.45
2672,192664.03
2673,202300.53
2674,201575.31
2675,170021.56
2676,187911.95
2677,194317.84
2678,253092.66
2679,274919.2
2680,277381.56
2681,424372.22
2682,335115.75
2683,508462.56
2684,315177.62
2685,362861.1
2686,248387.27
2687,330214.97
2688,221321.61
2689,220400.75
2690,493523.44
2691,184605.75
2692,141449.36
2693,190493.94
2694,141628.53
2695,193356.03
2696,181113.95
2697,188688.6
2698,190568.61
2699,163188.12
2700,152040.33
2701,137547.75
2702,95126.35
2703,115734.695
2704,144503.56
2705,115900.91
2706,109950.13
2707,118004.49
2708,138059.34
2709,113907.43
2710,130647.3
2711,326554.22
2712,392178.5
2713,174924.88
2714,145609.78
2715,171288.36
2716,145039.56
2717,184950.61
2718,230125.3
2719,158517.42
2720,171412.36
2721,129238.8
2722,162704.14
2723,144810.44
2724,125845.18
2725,133786.0
2726,144028.5
2727,197679.84
2728,163501.78
2729,150553.38
2730,140975.31
2731,133722.66
2732,128390.57
2733,161815.66
2734,134339.77
2735,129075.96
2736,139028.98
2737,125310.37
2738,133670.53
2739,164842.1
2740,133239.05
2741,157057.33
2742,139241.36
2743,145631.92
2744,163756.66
2745,148310.81
2746,131855.55
2747,145493.2
2748,121040.9
2749,125914.195
2750,139276.03
2751,132873.48
2752,231210.83
2753,161539.06
2754,239327.94
2755,127028.87
2756,101820.79
2757,72770.24
2758,65600.555
2759,150315.19
2760,130410.766
2761,147813.48
2762,150320.7
2763,167431.44
2764,144132.94
2765,285464.1
2766,133960.47
2767,93417.36
2768,141440.81
2769,137581.81
2770,154277.78
2771,112750.336
2772,124614.66
2773,153629.97
2774,139591.28
2775,130029.84
2776,143551.14
2777,136747.0
2778,112147.74
2779,128968.945
2780,101190.64
2781,95255.54
2782,80402.52
2783,110065.94
2784,128388.55
2785,137573.39
2786,72056.46
2787,128457.33
2788,67863.73
2789,190287.83
2790,91616.5
2791,113789.48
2792,62024.19
2793,178847.66
2794,108773.76
2795,120153.06
2796,100669.125
2797,208501.81
2798,119499.195
2799,114345.84
2800,53746.832
2801,113345.086
2802,137603.36
2803,181167.72
2804,141034.6
2805,109855.016
2806,78207.23
2807,170689.97
2808,153364.8
2809,137578.52
2810,130478.99
2811,157301.17
2812,159324.28
2813,163119.52
2814,146855.36
2815,105842.98
2816,235298.64
2817,157759.14
2818,131101.19
2819,149519.6
2820,136994.62
2821,113678.06
2822,201257.52
2823,328997.84
2824,177005.11
2825,170011.61
2826,130340.78
2827,136298.48
2828,208984.05
2829,212557.52
2830,232870.56
2831,182492.83
2832,241201.39
2833,278617.97
2834,204454.4
2835,205479.75
2836,189706.72
2837,158289.92
2838,154383.88
2839,180961.9
2840,202788.84
2841,208230.23
2842,225620.69
2843,149464.84
2844,154763.36
2845,119494.77
2846,208088.56
2847,204988.36
2848,225781.16
2849,197387.31
2850,283575.53
2851,220744.8
2852,238919.45
2853,241438.97
2854,141728.94
2855,202348.55
2856,202298.75
2857,185298.1
2858,208070.52
2859,112729.47
2860,123536.41
2861,128629.42
2862,188346.36
2863,138572.6
2864,241341.6
2865,145970.34
2866,138645.92
2867,95341.1
2868,90354.164
2869,105898.63
2870,124588.55
2871,86169.23
2872,45662.49
2873,106113.89
2874,140494.75
2875,112813.11
2876,160802.92
2877,136198.86
2878,176018.5
2879,143042.36
2880,98300.73
2881,158176.48
2882,167739.02
2883,196193.64
2884,197392.62
2885,187532.86
2886,241522.97
2887,98028.766
2888,133203.81
2889,46406.2
2890,81875.24
2891,128242.86
2892,61855.863
2893,85542.766
2894,50068.19
2895,317682.84
2896,286252.38
2897,187698.23
2898,150020.08
2899,212617.6
2900,161780.95
2901,203777.83
2902,195179.2
2903,342384.16
2904,358922.0
2905,97664.95
2906,210020.38
2907,111050.54
2908,134295.61
2909,148119.14
2910,82478.8
2911,78784.016
2912,140302.86
2913,70194.69
2914,77316.33
2915,85591.93
2916,67846.25
2917,176197.73
2918,118340.305
2919,233172.34
